emp_no,first_name,last_name,salary
454126,Salvador,Khasidashvili,103206
454126,Salvador,Khasidashvili,102749
454126,Salvador,Khasidashvili,106519
454619,Mayuko,Laventhal,102737
454619,Mayuko,Laventhal,106246
454619,Mayuko,Laventhal,105848
454619,Mayuko,Laventhal,105818
454619,Mayuko,Laventhal,107653
454619,Mayuko,Laventhal,111417
454836,Kazuyasu,Siprelle,102124
455011,Genevieve,Czaja,101658
455217,Jahangir,Dalphin,103212
455350,Guther,Taneja,101081
455350,Guther,Taneja,101747
455350,Guther,Taneja,105957
455350,Guther,Taneja,109972
455470,Gal,Toyoshima,103116
455470,Gal,Toyoshima,107131
455470,Gal,Toyoshima,109368
455470,Gal,Toyoshima,109009
455470,Gal,Toyoshima,110053
455470,Gal,Toyoshima,110858
455600,Niranjan,Christianini,100044
455600,Niranjan,Christianini,101818
455600,Niranjan,Christianini,102296
455600,Niranjan,Christianini,104940
455600,Niranjan,Christianini,107398
456133,Aleksander,Ullian,102176
456133,Aleksander,Ullian,102828
456133,Aleksander,Ullian,103008
456133,Aleksander,Ullian,103986
456133,Aleksander,Ullian,104828
456171,Xuejun,Papsdorf,102631
456171,Xuejun,Papsdorf,103884
456171,Xuejun,Papsdorf,108374
456171,Xuejun,Papsdorf,111490
456171,Xuejun,Papsdorf,113832
456171,Xuejun,Papsdorf,115133
456171,Xuejun,Papsdorf,115365
456171,Xuejun,Papsdorf,118230
456171,Xuejun,Papsdorf,121476
456171,Xuejun,Papsdorf,122217
456171,Xuejun,Papsdorf,125772
456171,Xuejun,Papsdorf,129298
456171,Xuejun,Papsdorf,128912
456171,Xuejun,Papsdorf,130010
456199,Masali,Chorvat,101005
456438,Masoud,Hambrick,100933
456438,Masoud,Hambrick,104942
456576,Cordelia,Rosay,102812
456576,Cordelia,Rosay,104572
456576,Cordelia,Rosay,104329
456576,Cordelia,Rosay,104533
456576,Cordelia,Rosay,108177
456576,Cordelia,Rosay,112013
456576,Cordelia,Rosay,114202
456985,Annemarie,Thorelli,101689
456985,Annemarie,Thorelli,101854
456985,Annemarie,Thorelli,102094
457180,Mats,Wixon,102239
457180,Mats,Wixon,104183
457180,Mats,Wixon,105725
457180,Mats,Wixon,109107
457364,Basim,Ariola,101096
457364,Basim,Ariola,101623
457364,Basim,Ariola,101813
457364,Basim,Ariola,103133
457364,Basim,Ariola,103295
457615,Manibrata,Coombs,100454
457615,Manibrata,Coombs,101732
457615,Manibrata,Coombs,101301
457717,Jeong,Iwayama,101629
457717,Jeong,Iwayama,104447
457717,Jeong,Iwayama,106166
457717,Jeong,Iwayama,109707
457717,Jeong,Iwayama,111548
458009,Rosine,Laventhal,100519
458009,Rosine,Laventhal,100943
458039,Chandrasekaran,Portugali,100833
458255,Shaowei,Raoux,100104
458752,Dzung,Ernst,101767
459101,Brewster,Kalafatis,100981
459101,Brewster,Kalafatis,102543
459446,Oksana,Demeyer,101726
459466,Anestis,Brodal,101957
459466,Anestis,Brodal,106169
459466,Anestis,Brodal,107976
459466,Anestis,Brodal,109533
459497,Phillip,Facello,103006
459923,Waiman,Seghrouchni,100615
460015,Kazuhira,Glinert,104195
460015,Kazuhira,Glinert,108048
460015,Kazuhira,Glinert,108895
460024,Tetsurou,Srimani,100147
460024,Tetsurou,Srimani,104552
460024,Tetsurou,Srimani,104640
460024,Tetsurou,Srimani,106391
460024,Tetsurou,Srimani,106424
460024,Tetsurou,Srimani,106782
460024,Tetsurou,Srimani,106533
460024,Tetsurou,Srimani,107521
460085,Vincent,Colorni,102174
460085,Vincent,Colorni,103792
460085,Vincent,Colorni,107930
460085,Vincent,Colorni,111471
460085,Vincent,Colorni,113540
460085,Vincent,Colorni,115094
460085,Vincent,Colorni,117519
460085,Vincent,Colorni,117968
460130,Gregory,Pena,101442
460130,Gregory,Pena,101145
460564,Marie,Percebois,100124
460564,Marie,Percebois,102895
460564,Marie,Percebois,102599
460564,Marie,Percebois,103529
460706,Aris,Jakobus,100890
460706,Aris,Jakobus,101823
460899,Insup,Morrey,103200
460899,Insup,Morrey,103525
461024,Abdulla,Stellhorn,101163
461024,Abdulla,Stellhorn,105114
461024,Abdulla,Stellhorn,107313
461140,Khun,Ramsay,103548
461140,Khun,Ramsay,103608
461140,Khun,Ramsay,104170
461140,Khun,Ramsay,107533
461234,Faiza,Babu,103481
461234,Faiza,Babu,106437
461234,Faiza,Babu,109825
461234,Faiza,Babu,111842
461746,Tetsurou,Raczkowsky,100071
461896,Huai,Dredge,102099
461896,Huai,Dredge,103881
461896,Huai,Dredge,106015
461896,Huai,Dredge,108043
461896,Huai,Dredge,112328
461896,Huai,Dredge,112867
461896,Huai,Dredge,114106
461896,Huai,Dredge,118606
462187,Marie,Laventhal,101818
462187,Marie,Laventhal,105705
462187,Marie,Laventhal,107543
462187,Marie,Laventhal,110129
462187,Marie,Laventhal,112010
462187,Marie,Laventhal,111962
462187,Marie,Laventhal,114424
462187,Marie,Laventhal,115181
462348,Vitali,Papastamatiou,101621
462348,Vitali,Papastamatiou,101727
462357,Dante,Birge,101693
462357,Dante,Birge,101837
462918,Satosi,Iivonen,100303
462919,Taizo,Atrawala,100954
462919,Taizo,Atrawala,104287
462919,Taizo,Atrawala,106135
462919,Taizo,Atrawala,108481
463036,Aram,Beetstra,102704
463036,Aram,Beetstra,105729
463354,Munehiro,Birge,101708
463354,Munehiro,Birge,104705
463354,Munehiro,Birge,106542
463354,Munehiro,Birge,108988
463354,Munehiro,Birge,109709
463354,Munehiro,Birge,112298
463354,Munehiro,Birge,113835
463354,Munehiro,Birge,113974
463400,Adit,Mandelberg,100027
463967,Shooichi,Stroustrup,103925
463967,Shooichi,Stroustrup,106506
463967,Shooichi,Stroustrup,107299
463967,Shooichi,Stroustrup,108539
464201,Edwin,Rosaz,100356
464201,Edwin,Rosaz,100321
464270,Fun,Rikino,100968
464270,Fun,Rikino,102708
464270,Fun,Rikino,106217
464270,Fun,Rikino,108916
464270,Fun,Rikino,111096
464270,Fun,Rikino,112455
464330,Christoper,Herber,100130
464330,Christoper,Herber,100248
464330,Christoper,Herber,103117
464541,Deniz,Osgood,102593
464541,Deniz,Osgood,105453
464572,Sukumar,Ulupinar,100466
464572,Sukumar,Ulupinar,103125
464572,Sukumar,Ulupinar,105540
464572,Sukumar,Ulupinar,106748
464572,Sukumar,Ulupinar,110468
464572,Sukumar,Ulupinar,113163
464572,Sukumar,Ulupinar,114851
464572,Sukumar,Ulupinar,116928
464572,Sukumar,Ulupinar,118615
464572,Sukumar,Ulupinar,119645
464592,Gou,Kohling,100957
464592,Gou,Kohling,104620
464592,Gou,Kohling,104180
465194,Yechiam,Aloia,103692
465194,Yechiam,Aloia,107696
465246,Hairong,Chachaty,100743
465284,Hatsukazu,Hasham,100174
465284,Hatsukazu,Hasham,104653
465284,Hatsukazu,Hasham,104261
465284,Hatsukazu,Hasham,105767
465284,Hatsukazu,Hasham,109201
465284,Hatsukazu,Hasham,108857
465284,Hatsukazu,Hasham,111572
465284,Hatsukazu,Hasham,111811
465284,Hatsukazu,Hasham,114460
465460,Shawna,Meszaros,100222
465460,Shawna,Meszaros,100621
465460,Shawna,Meszaros,102891
465460,Shawna,Meszaros,103558
465740,Mohammed,Jahnichen,101060
465740,Mohammed,Jahnichen,105147
465740,Mohammed,Jahnichen,107452
465740,Mohammed,Jahnichen,107107
465740,Mohammed,Jahnichen,107379
466067,Zeljko,Gill,104239
466067,Zeljko,Gill,108462
466067,Zeljko,Gill,112005
466067,Zeljko,Gill,115991
466268,Bedir,Eickenmeyer,100329
466268,Bedir,Eickenmeyer,103994
466268,Bedir,Eickenmeyer,105295
466268,Bedir,Eickenmeyer,105138
466268,Bedir,Eickenmeyer,109595
466268,Bedir,Eickenmeyer,110995
466268,Bedir,Eickenmeyer,112563
466268,Bedir,Eickenmeyer,114283
466268,Bedir,Eickenmeyer,114476
466268,Bedir,Eickenmeyer,114493
466268,Bedir,Eickenmeyer,115342
466268,Bedir,Eickenmeyer,116326
466710,Becky,Chachaty,100534
466710,Becky,Chachaty,104083
466710,Becky,Chachaty,105850
466710,Becky,Chachaty,108251
467361,Seshu,Ladret,100326
467361,Seshu,Ladret,102741
467421,Sorina,Perng,101144
467426,Waiman,Baik,101756
467426,Waiman,Baik,103806
467426,Waiman,Baik,105775
467426,Waiman,Baik,105610
467426,Waiman,Baik,108851
467426,Waiman,Baik,111686
467426,Waiman,Baik,112331
467426,Waiman,Baik,113597
467522,Gaetan,Gimarc,101823
467522,Gaetan,Gimarc,104422
467522,Gaetan,Gimarc,106275
467522,Gaetan,Gimarc,106665
467522,Gaetan,Gimarc,109531
468327,Mong,Bednarek,102113
468327,Mong,Bednarek,105889
468923,Golgen,Speckmann,101860
468923,Golgen,Speckmann,105745
468923,Golgen,Speckmann,105418
468988,Make,Badache,104036
468988,Make,Badache,105974
468988,Make,Badache,105927
468988,Make,Badache,107217
468988,Make,Badache,106801
468988,Make,Badache,110617
468988,Make,Badache,110994
469082,Kiyomitsu,Einsfeld,101804
469082,Kiyomitsu,Einsfeld,103007
469150,Turgut,Lemarechal,102515
469150,Turgut,Lemarechal,105044
469150,Turgut,Lemarechal,109113
469169,Waiman,Falby,101064
469509,Constantijn,Kaiserswerth,100645
469577,Karlis,Ginneken,102587
469577,Karlis,Ginneken,103099
469894,Fumiyo,Pargas,102371
469894,Fumiyo,Pargas,104647
469918,Tsz,Zongker,103668
469918,Tsz,Zongker,104528
469918,Tsz,Zongker,107764
469918,Tsz,Zongker,107292
469918,Tsz,Zongker,107392
470567,Pantung,Jumpertz,101937
470567,Pantung,Jumpertz,102822
470567,Pantung,Jumpertz,103591
470567,Pantung,Jumpertz,104794
470567,Pantung,Jumpertz,108838
470734,Zhonghua,Heyers,103191
470734,Zhonghua,Heyers,103392
470734,Zhonghua,Heyers,105023
470734,Zhonghua,Heyers,107911
470734,Zhonghua,Heyers,110748
470734,Zhonghua,Heyers,110847
470734,Zhonghua,Heyers,111667
470734,Zhonghua,Heyers,111823
471398,Anoosh,Sluis,100092
471398,Anoosh,Sluis,104491
471445,Duangkaew,Zaccaria,101556
471445,Duangkaew,Zaccaria,103416
471445,Duangkaew,Zaccaria,102980
471739,Mahmut,Thorelli,103112
471739,Mahmut,Thorelli,105923
471739,Mahmut,Thorelli,109026
471739,Mahmut,Thorelli,108593
472036,Srinidhi,Oxman,101977
472129,Dekang,Jullig,100924
472314,Nigel,Giveon,102911
472314,Nigel,Giveon,102977
472314,Nigel,Giveon,105424
472314,Nigel,Giveon,108767
472314,Nigel,Giveon,111349
472428,Giri,Goldhammer,101975
472428,Giri,Goldhammer,102036
472428,Giri,Goldhammer,104439
472428,Giri,Goldhammer,107635
472428,Giri,Goldhammer,111714
472428,Giri,Goldhammer,113881
472646,Yuping,Hebden,100734
472646,Yuping,Hebden,103296
472646,Yuping,Hebden,103334
472646,Yuping,Hebden,105149
472646,Yuping,Hebden,106718
472646,Yuping,Hebden,109067
472841,Weiru,Kalloufi,100737
472841,Weiru,Kalloufi,101835
472876,Genta,DiGiano,102794
472876,Genta,DiGiano,104332
473100,Falguni,Speer,100853
473149,Xuejia,Greenaway,100640
473149,Xuejia,Greenaway,104307
473149,Xuejia,Greenaway,107148
473149,Xuejia,Greenaway,107314
473149,Xuejia,Greenaway,108429
473149,Xuejia,Greenaway,111382
473149,Xuejia,Greenaway,112742
473149,Xuejia,Greenaway,115898
473357,Weidon,Auyong,101454
473357,Weidon,Auyong,102792
473357,Weidon,Auyong,103223
473357,Weidon,Auyong,106902
473430,Aiman,Rouquie,101178
473430,Aiman,Rouquie,104337
473430,Aiman,Rouquie,106488
473475,Dinkar,Moffat,100285
473475,Dinkar,Moffat,104470
473486,Fox,Bade,101750
473621,Miyeon,Matzke,101411
473621,Miyeon,Matzke,102533
473621,Miyeon,Matzke,104317
473949,Pantung,Picht,102288
473949,Pantung,Picht,105390
473949,Pantung,Picht,109317
473949,Pantung,Picht,109281
473949,Pantung,Picht,111802
473949,Pantung,Picht,114901
473949,Pantung,Picht,116779
473949,Pantung,Picht,116692
473949,Pantung,Picht,117633
473949,Pantung,Picht,120478
473949,Pantung,Picht,123302
473949,Pantung,Picht,124950
474245,Debaprosad,Gecsei,102325
474480,Shuji,Bisiani,100493
474480,Shuji,Bisiani,101647
474480,Shuji,Bisiani,104726
474480,Shuji,Bisiani,105980
474480,Shuji,Bisiani,107819
474480,Shuji,Bisiani,110944
474480,Shuji,Bisiani,113688
474481,Martijn,Besancenot,100474
474481,Martijn,Besancenot,102829
474481,Martijn,Besancenot,104441
474481,Martijn,Besancenot,105609
474481,Martijn,Besancenot,109517
474481,Martijn,Besancenot,111805
474481,Martijn,Besancenot,115900
474560,Shih,Adachi,103516
474560,Shih,Adachi,105752
474867,Fumiko,Magliocco,102749
474867,Fumiko,Magliocco,102951
474867,Fumiko,Magliocco,105247
474867,Fumiko,Magliocco,105799
474867,Fumiko,Magliocco,108612
474867,Fumiko,Magliocco,111674
475054,Dipankar,Buescher,100114
475054,Dipankar,Buescher,100191
475269,Rance,Cullers,100833
475269,Rance,Cullers,101606
475487,Aleksandar,Milicic,100948
475487,Aleksandar,Milicic,102632
475491,Jixiang,Passafiume,101007
475491,Jixiang,Passafiume,103557
475491,Jixiang,Passafiume,107240
475491,Jixiang,Passafiume,109901
475491,Jixiang,Passafiume,112685
475696,Baoqiu,Sifakis,101338
475728,Barun,Marchegay,101707
475728,Barun,Marchegay,101285
475728,Barun,Marchegay,104160
475728,Barun,Marchegay,104486
475728,Barun,Marchegay,108287
475728,Barun,Marchegay,108061
475728,Barun,Marchegay,112037
475728,Barun,Marchegay,113136
475728,Barun,Marchegay,114524
475728,Barun,Marchegay,116278
475814,Yannik,Rodier,101021
475814,Yannik,Rodier,101498
475814,Yannik,Rodier,101651
475814,Yannik,Rodier,103549
475814,Yannik,Rodier,107561
475814,Yannik,Rodier,108973
475814,Yannik,Rodier,109850
476100,Munir,Landherr,101473
476100,Munir,Landherr,103077
476100,Munir,Landherr,107042
476100,Munir,Landherr,109928
476100,Munir,Landherr,113445
476100,Munir,Landherr,116104
476100,Munir,Landherr,117689
477322,Miquel,Malabarba,102391
477322,Miquel,Malabarba,103238
477322,Miquel,Malabarba,102791
477578,Marit,Paludetto,102516
477578,Marit,Paludetto,103648
478041,Baruch,Uhrik,101166
478041,Baruch,Uhrik,103864
478041,Baruch,Uhrik,107108
478041,Baruch,Uhrik,109004
478041,Baruch,Uhrik,109351
478041,Baruch,Uhrik,109877
478041,Baruch,Uhrik,111073
478041,Baruch,Uhrik,114544
478041,Baruch,Uhrik,117358
478536,Jasminko,Salverda,100255
478536,Jasminko,Salverda,103792
478536,Jasminko,Salverda,104612
478536,Jasminko,Salverda,108320
478536,Jasminko,Salverda,109889
478536,Jasminko,Salverda,113716
478536,Jasminko,Salverda,117241
478552,Teruyuki,Welham,102284
478552,Teruyuki,Welham,105121
478552,Teruyuki,Welham,108163
478552,Teruyuki,Welham,107739
478751,Dhritiman,Pfau,100146
478766,Moti,Thisen,100450
478766,Moti,Thisen,101131
478766,Moti,Thisen,103081
478845,Bojan,Brickell,100251
478845,Bojan,Brickell,101946
478916,Nahid,Rassart,102280
478916,Nahid,Rassart,104589
478916,Nahid,Rassart,107458
478916,Nahid,Rassart,111144
478916,Nahid,Rassart,112095
478916,Nahid,Rassart,113934
478916,Nahid,Rassart,114897
478916,Nahid,Rassart,114920
479034,Perla,Sichman,100182
479042,Alois,Badache,101063
479042,Alois,Badache,101302
479864,Rimon,Irland,100894
479883,Sampalli,Syrzycki,101084
479929,Zhiwei,Engberts,101095
479975,Kazuhiro,Pews,101053
479975,Kazuhiro,Pews,104702
479975,Kazuhiro,Pews,109167
479975,Kazuhiro,Pews,109463
479975,Kazuhiro,Pews,113053
479975,Kazuhiro,Pews,116624
479975,Kazuhiro,Pews,116423
479975,Kazuhiro,Pews,116917
479975,Kazuhiro,Pews,120023
479975,Kazuhiro,Pews,123680
479975,Kazuhiro,Pews,126163
479987,Jaana,Middleton,102030
479987,Jaana,Middleton,103281
480133,Stamatina,Conti,100673
480133,Stamatina,Conti,100528
480133,Stamatina,Conti,102619
480538,Oguz,Heydon,103312
480538,Oguz,Heydon,107418
480538,Oguz,Heydon,107697
480538,Oguz,Heydon,110610
480538,Oguz,Heydon,114972
480538,Oguz,Heydon,117958
480538,Oguz,Heydon,120820
480554,Hailing,Prochazka,100430
480699,Jiafu,Garnick,100069
480699,Jiafu,Garnick,102977
480699,Jiafu,Garnick,106521
480699,Jiafu,Garnick,107031
480699,Jiafu,Garnick,107386
480699,Jiafu,Garnick,110074
480699,Jiafu,Garnick,114094
480699,Jiafu,Garnick,116280
480699,Jiafu,Garnick,116284
480699,Jiafu,Garnick,116198
480699,Jiafu,Garnick,116628
480930,Feipei,Theuretzbacher,100661
480930,Feipei,Theuretzbacher,100491
481439,Kiam,Marakhovsky,101281
481439,Kiam,Marakhovsky,103086
481439,Kiam,Marakhovsky,106969
481439,Kiam,Marakhovsky,108554
481439,Kiam,Marakhovsky,112380
481439,Kiam,Marakhovsky,115840
481439,Kiam,Marakhovsky,116868
481439,Kiam,Marakhovsky,117417
481775,Gao,Hartvigsen,100721
481775,Gao,Hartvigsen,104529
481775,Gao,Hartvigsen,106377
481775,Gao,Hartvigsen,107994
481775,Gao,Hartvigsen,109607
481775,Gao,Hartvigsen,111440
481775,Gao,Hartvigsen,111567
481775,Gao,Hartvigsen,114828
481775,Gao,Hartvigsen,115498
481775,Gao,Hartvigsen,117551
481971,Zhilian,Sgarro,101033
481971,Zhilian,Sgarro,105333
482089,Etsuo,Byoun,100514
482089,Etsuo,Byoun,100164
482308,Shietung,Georg,102185
482496,Aamer,Heydon,101163
482496,Aamer,Heydon,103525
482496,Aamer,Heydon,105610
482605,Yongmin,Steinauer,100436
482605,Yongmin,Steinauer,101583
482605,Yongmin,Steinauer,102555
482856,Sashi,Salvesen,100816
482856,Sashi,Salvesen,105038
482856,Sashi,Salvesen,107489
482856,Sashi,Salvesen,109156
483019,Kamran,Rosti,101660
483019,Kamran,Rosti,102620
483019,Kamran,Rosti,104916
483081,Lene,Birge,101095
483081,Lene,Birge,104794
483081,Lene,Birge,108397
483081,Lene,Birge,108531
483081,Lene,Birge,109330
483081,Lene,Birge,112969
483081,Lene,Birge,114159
483252,Kiyotoshi,Olivero,100465
483496,Kiyomitsu,Hiraishi,100907
483598,Tommaso,Tzvieli,102334
483660,Chinho,Kaiserswerth,100012
483849,Yakichi,Flowers,102197
483849,Yakichi,Flowers,101728
483849,Yakichi,Flowers,101707
483849,Yakichi,Flowers,105658
484066,Arif,Zaccaria,101144
484066,Arif,Zaccaria,103497
484066,Arif,Zaccaria,106003
484066,Arif,Zaccaria,106276
484066,Arif,Zaccaria,110166
484066,Arif,Zaccaria,112481
484066,Arif,Zaccaria,113049
484066,Arif,Zaccaria,113377
484300,Souichi,Shimshoni,102632
484405,Teruyuki,Jakobus,102208
484602,Kenroku,Akiyama,101150
484663,Miyeon,Tetzlaff,100589
484768,Jianwen,Chimia,101968
484912,Weijing,Stanger,102203
485161,Valeska,Munro,103980
485161,Valeska,Munro,104020
485177,Jouko,Rosaz,101679
485177,Jouko,Rosaz,101882
485402,Bilhanan,Ramras,101267
485402,Bilhanan,Ramras,105516
485402,Bilhanan,Ramras,107101
485402,Bilhanan,Ramras,108469
485402,Bilhanan,Ramras,110468
485402,Bilhanan,Ramras,111055
485402,Bilhanan,Ramras,111153
485402,Bilhanan,Ramras,113742
485558,Larisa,Hartvigsen,101414
485558,Larisa,Hartvigsen,105075
485683,Qunsheng,Flexer,102243
486578,Lalit,Gornas,101582
486578,Lalit,Gornas,105016
486578,Lalit,Gornas,106401
486989,Shmuel,Fujisaki,102188
486989,Shmuel,Fujisaki,101902
486989,Shmuel,Fujisaki,104760
486989,Shmuel,Fujisaki,108429
486989,Shmuel,Fujisaki,111094
486989,Shmuel,Fujisaki,110738
487168,Iara,Weedon,100941
487177,Minghong,Pietracaprina,100242
487177,Minghong,Pietracaprina,100903
487177,Minghong,Pietracaprina,103160
487177,Minghong,Pietracaprina,103193
487285,Augustine,Minakawa,101158
487360,Arra,Marakhovsky,102053
487360,Arra,Marakhovsky,101666
487883,Mohamadou,McAlpine,101133
488063,Seongbae,Yurov,100757
488063,Seongbae,Yurov,101412
488263,Cristinel,Lamparter,101511
488263,Cristinel,Lamparter,105738
488263,Cristinel,Lamparter,106071
488263,Cristinel,Lamparter,106649
488438,Elzbieta,Ravishankar,101131
488438,Elzbieta,Ravishankar,105264
488438,Elzbieta,Ravishankar,109290
488438,Elzbieta,Ravishankar,110413
488438,Elzbieta,Ravishankar,112260
488536,Angus,Riexinger,101369
488634,Marke,Muntz,102463
488634,Marke,Muntz,103060
488634,Marke,Muntz,106977
489050,Jeanna,Pramanik,100220
489082,Anneli,Munos,102609
489082,Anneli,Munos,105081
489313,Kazuyasu,Serre,102770
489313,Kazuyasu,Serre,104887
489313,Kazuyasu,Serre,106946
489313,Kazuyasu,Serre,108775
489313,Kazuyasu,Serre,112181
489313,Kazuyasu,Serre,116144
489313,Kazuyasu,Serre,118316
489313,Kazuyasu,Serre,121993
489416,Souichi,Kalefeld,101219
489416,Souichi,Kalefeld,102390
489445,Phuoc,Alblas,101714
489525,Kerhong,Bhattacharjee,100273
489611,Urs,Lienhardt,100320
489695,Magdalena,Valette,101109
489695,Magdalena,Valette,101774
489695,Magdalena,Valette,102337
489695,Magdalena,Valette,106251
489695,Magdalena,Valette,109507
489695,Magdalena,Valette,113764
490071,Claudi,Comte,100620
490071,Claudi,Comte,102122
490071,Claudi,Comte,101672
490071,Claudi,Comte,105974
490093,Yechiam,Dalphin,103482
490206,Sanjai,Riexinger,103261
490206,Sanjai,Riexinger,107282
490267,Amabile,Marakhovsky,100079
490267,Amabile,Marakhovsky,102586
490267,Amabile,Marakhovsky,103010
490267,Amabile,Marakhovsky,102675
490267,Amabile,Marakhovsky,105449
490267,Amabile,Marakhovsky,106191
490343,Yunming,Flanders,101519
490343,Yunming,Flanders,105548
490343,Yunming,Flanders,106941
490343,Yunming,Flanders,107286
490343,Yunming,Flanders,107652
490416,Matt,Weedman,101618
490567,Sanjeeva,Sifakis,103416
490567,Sanjeeva,Sifakis,107381
490567,Sanjeeva,Sifakis,108888
490567,Sanjeeva,Sifakis,112691
491112,Kiam,Soloway,100192
491112,Kiam,Soloway,104469
491112,Kiam,Soloway,107043
491547,Krassimir,Matzat,101613
491547,Krassimir,Matzat,104456
491547,Krassimir,Matzat,106447
491547,Krassimir,Matzat,107671
491547,Krassimir,Matzat,107948
491547,Krassimir,Matzat,112123
491547,Krassimir,Matzat,116313
491547,Krassimir,Matzat,119566
491547,Krassimir,Matzat,122116
491547,Krassimir,Matzat,122526
491977,Jinya,Scharstein,102756
491977,Jinya,Scharstein,105251
491977,Jinya,Scharstein,108085
491977,Jinya,Scharstein,110573
492507,Mariusz,Claffy,100811
492523,Youpyo,Basart,101682
492523,Youpyo,Basart,105871
493112,Spyrose,Fujisaki,100682
493112,Spyrose,Fujisaki,100291
493112,Spyrose,Fujisaki,104325
493112,Spyrose,Fujisaki,106741
493112,Spyrose,Fujisaki,108054
493230,Branimir,Picel,101491
493230,Branimir,Picel,103622
493230,Branimir,Picel,107191
493230,Branimir,Picel,108951
493230,Branimir,Picel,111211
493407,Tua,Gargeya,100982
493407,Tua,Gargeya,103954
493603,Baoqiu,Bade,102035
493603,Baoqiu,Bade,105521
493603,Baoqiu,Bade,105490
493603,Baoqiu,Bade,106233
493861,Tokuyasu,Lichtman,102644
494201,Martien,Terwilliger,101717
494201,Martien,Terwilliger,103879
494201,Martien,Terwilliger,104654
494201,Martien,Terwilliger,105635
494724,Yifei,Cummings,102676
494933,Dmitry,Honglei,100513
494933,Dmitry,Honglei,103513
494933,Dmitry,Honglei,107972
494933,Dmitry,Honglei,108287
494933,Dmitry,Honglei,111317
494933,Dmitry,Honglei,110908
494992,Bingning,Tyugu,101253
494992,Bingning,Tyugu,103752
495006,Fay,Cardazo,100114
495006,Fay,Cardazo,103199
495006,Fay,Cardazo,106225
495006,Fay,Cardazo,106975
495006,Fay,Cardazo,108567
495006,Fay,Cardazo,110153
495221,Shih,Badache,102316
495221,Shih,Badache,102820
495285,Sanjoy,Pietracaprina,101714
495285,Sanjoy,Pietracaprina,102651
495285,Sanjoy,Pietracaprina,103047
495285,Sanjoy,Pietracaprina,105893
495285,Sanjoy,Pietracaprina,107234
495677,Arnould,Luks,100160
496192,Qunsheng,Weedman,100073
496374,Augustine,Binding,102454
496374,Augustine,Binding,106648
496374,Augustine,Binding,106638
496374,Augustine,Binding,107473
496662,Malu,Oskamp,100242
496662,Malu,Oskamp,102664
496662,Malu,Oskamp,103918
496689,Nakhoon,Slutz,100309
496689,Nakhoon,Slutz,104420
496734,Dayanand,Morrey,102716
496734,Dayanand,Morrey,105216
496734,Dayanand,Morrey,107021
496734,Dayanand,Morrey,109761
496734,Dayanand,Morrey,110701
496734,Dayanand,Morrey,113216
496734,Dayanand,Morrey,115722
496734,Dayanand,Morrey,118563
496734,Dayanand,Morrey,119317
496734,Dayanand,Morrey,121581
496734,Dayanand,Morrey,121446
496734,Dayanand,Morrey,125498
496734,Dayanand,Morrey,127618
496734,Dayanand,Morrey,128876
496734,Dayanand,Morrey,131722
496734,Dayanand,Morrey,133413
496734,Dayanand,Morrey,134222
496734,Dayanand,Morrey,136130
497024,Lakshmi,Krohm,103202
497476,Danai,Karnin,100685
497476,Danai,Karnin,101266
497476,Danai,Karnin,102667
497476,Danai,Karnin,104869
497476,Danai,Karnin,106313
497476,Danai,Karnin,110643
497671,Shigeo,Nittel,102336
497671,Shigeo,Nittel,105401
497671,Shigeo,Nittel,106374
497773,Jianhui,Rodham,100329
497773,Jianhui,Rodham,104045
497773,Jianhui,Rodham,107895
497773,Jianhui,Rodham,110024
497773,Jianhui,Rodham,111375
498650,Jaques,Danley,102139
498820,Nidapan,Ritzmann,100516
498820,Nidapan,Ritzmann,103292
498947,Tomoyuki,Huhdanpaa,100703
498947,Tomoyuki,Huhdanpaa,103721
499058,Mingzeng,Quadeer,100383
499058,Mingzeng,Quadeer,103659
499058,Mingzeng,Quadeer,107922
499058,Mingzeng,Quadeer,107840
499058,Mingzeng,Quadeer,110239
499268,Pramod,Murtagh,100205
499268,Pramod,Murtagh,103103
499268,Pramod,Murtagh,104360
499312,Patricio,Sankaranarayanan,102759
499312,Patricio,Sankaranarayanan,104611
499312,Patricio,Sankaranarayanan,105643
499312,Patricio,Sankaranarayanan,108518
499312,Patricio,Sankaranarayanan,109753
499643,JiYoung,Skafidas,101665
499643,JiYoung,Skafidas,101173
499643,JiYoung,Skafidas,100717
499655,Kristine,Smailagic,100554
